employee_id,Name,Address,Salary,DOJ,DOB,Age,Sex,Dependents,HRA,DA,PF,Gross Salary,Insurance,Marital Status,In Company Years,Year of Experience,Department,Position
2334,zyHxvzKU,"hmZpkrSj St, MMMJLysEvL, AMD 637914",47246.8,2023-05-10,1995-02-08,29,Other,0,8143.32,11150.704622871000,7007.700554744530,59533.12406812650,None,Single,1,8,Sales,Sales Executive
2335,xRSszqwD,"cCojFTQA St, kLUlzarlCP, HYD 321644",25085.55,2023-03-10,2000-09-26,23,Female,0,6638.445,5920.433941605840,3720.7180729927000,33923.71086861310,None,Single,1,2,Finance,Account Representative
2336,Ccmhnilx,"suNePOyP St, TZBLXBKyXZ, AMD 318594",72273.77,2017-11-18,1993-01-24,31,Other,1,10031.623,17057.313114355200,10719.729973722600,88642.97614063260,Life,Married,6,10,Human Resources,HR Executive
2337,fVCkNseu,"NdzstICx St, qXfOxUzgqV, KOL 651888",95608.93,2024-06-22,1984-06-22,40,Other,2,6984.107,22564.637980535300,14180.828157664200,110976.84682287100,Life,Divorced,0,19,Marketing,Senior Marketing Executive
2338,xIAmmUro,"HVwJCSpR St, YcsTWecKKf, DEL 360967",20658.47,2022-09-26,2001-03-09,23,Other,0,5604.153,4875.599975669100,3064.088397080290,28074.134578588800,Life,Single,1,2,IT,QA Engineer I
2339,PMobWciS,"xnscgiUZ St, AMlNBHrVux, AMD 262733",132960.72,1994-01-09,1966-08-19,57,Female,4,6252.928,31380.023941605800,19720.8892729927,150872.7826686130,None,Married,30,36,Sales,Sales Director
2340,mJWBCPOD,"fBWeRtCg St, RNouEzbtCl, DEL 858450",93540.06,2009-02-10,1982-07-24,41,Female,2,5648.994000000000,22076.36452554740,13873.970943065700,107391.44758248200,Life,Married,15,20,Marketing,Regional Marketing Manager
2341,bmpRWHJE,"EnWLlFts St, tOXApnjIxK, KOL 506860",49926.12,2020-12-27,1998-10-01,25,Other,0,7163.388000000000,11783.0502189781,7405.100426277370,61467.45779270070,Life,Single,3,4,Sales,Sales Executive
2342,cOfBylfA,"iExoeQsJ St, LPkZCgyRKm, HYD 707720",45359.16,2022-08-28,1993-04-19,31,Female,2,7297.084,10705.20321167880,6727.72358540146,56633.72362627740,None,Married,1,10,Sales,Sales Executive
2343,ZbDuLjFp,"QaWQoKhm St, TXIAxDDZAB, PUN 514097",92655.76,2007-10-24,1979-07-17,45,Male,,6550.424000000000,21867.661119221400,13742.810534306600,107331.03458491500,Both,,16,24,Human Resources,ERP Head
2344,oNAabefv,"kaBgiwhz St, vRRRysrPMg, KOL 591468",51854.37,2022-03-24,1998-10-21,25,Female,4,6557.563000000000,12238.135985401500,7691.100718248180,62958.96826715330,Life,Married,2,4,Sales,Sales Executive
2345,qWMlcjAs,"USacoZbN St, ypDOCvtZOu, BLR 171086",102273.04,2020-04-17,1985-05-04,39,Female,2,10153.696,24137.43279805350,15169.256735766400,121394.9120622870,Life,Married,4,18,Human Resources,Senior HR
2346,MzeheecP,"vuUgVvWO St, joefeYfgOq, BLR 919655",50591.64,2022-05-17,1994-08-07,29,Male,0,5746.836000000000,11940.119416058400,7503.811129927010,60774.78428613140,Medical,Single,2,8,Marketing,Marketing Representative
2347,CxezFoZp,"LzDifZUA St, uTOqFPYYKy, PUN 247698",67003.69,2018-12-18,1995-07-26,28,Male,1,7609.631000000000,15813.522944038900,9938.06555328467,80488.77839075430,None,Married,5,7,Marketing,Marketing Associate
2348,aHvXofoE,"bxQKVfjH St, LkVHxPRbZI, DEL 377783",136260.35,2014-02-04,1971-02-11,53,Other,4,5819.965000000000,32158.76873479320,20210.29424817520,154028.789486618,None,Married,10,32,Sales,National Sales Manager
2349,qAmRDeor,"TQlZCnuu St, FsHhMwtPrC, HYD 769812",33786.17,2022-02-25,2000-11-16,23,Male,0,9533.383,7973.864939172750,5011.204192700730,46282.213746472000,Life,Single,2,2,Marketing,Marketing Intern
2350,rZTZxOTq,"nqDQArvU St, XnEuBarckM, CHN 322944",95842.48,2015-08-20,1984-08-27,39,Other,1,3789.7520000000000,22619.758053528000,14215.468566423400,108036.5214871050,Medical,Married,8,18,Sales,Regional Sales Manager
2351,dyWcEVmr,"gBtMyWVG St, ZmZAtboHxa, PUN 860027",105292.8,2017-01-17,1987-01-21,37,Other,1,14132.72,24850.12554744530,15617.15106569340,128658.49448175200,None,Married,7,16,Human Resources,Senior HR
2352,jEyydpAE,"SttwLJgy St, dWrmEYixoI, AMD 589470",53880.13,2022-04-01,1998-08-03,25,Male,1,5931.987,12716.235060827200,7991.563807299270,64536.788253528000,None,Married,2,4,Marketing,Marketing Representative
2353,cJHpFgkV,"BXPvZNcl St, boRgHMKAXz, MUB 594718",70242.7,2019-02-13,1996-02-19,28,Female,4,8068.73,16577.9608272506,10418.479299270100,84470.91152798050,Both,Married,5,7,IT,QA Engineer II
2354,dbAtDdif,"fTjpwafN St, dKwwSBmtFf, MUB 571645",115356.93,2019-12-16,1966-04-28,58,Female,1,9836.307,27225.35817518250,17109.874581021900,135308.72059416100,None,Widowed,4,37,Finance,National Account Head
2355,SVseRLTT,"VPSWbazC St, OkcFHkujUa, PUN 341162",73984.97,2021-07-05,1993-06-26,31,Other,4,8971.503,17461.172968369800,10973.537156204400,89444.10881216550,Life,Married,3,10,Human Resources,HR Associate
2356,zJngVuXV,"GAnuscmM St, QcfrvZFlFH, KOL 591488",94838.36,2000-10-23,1978-07-03,46,Male,2,4460.164000000000,22382.775961070600,14066.536315328500,107614.76364574200,None,Widowed,23,25,Marketing,Regional Marketing Manager
2357,bdtyNgUa,"lkKKJjgB St, uIMJNqFcLb, PUN 190118",96174.11,2020-07-23,1979-12-21,44,Female,1,4829.589,22698.025961070600,14264.656315328500,109437.06864574200,None,Married,3,23,IT,Software Engineer III
2358,eGJYegyV,"SyIfHnnb St, gCLzrdKxzp, AMD 185783",92516.71,2022-01-26,1982-01-06,42,Female,1,5204.329,21834.843965936700,13722.186475912400,105833.69649002400,Both,Married,2,21,Sales,Regional Sales Manager
2359,QyOlBIPx,"jqsZwOYo St, OnLfLGNevq, DEL 185308",90057.96,2020-05-11,1992-01-27,32,Female,4,4168.204,21254.555036496300,13357.50180437960,102123.21723211700,Both,Married,4,11,Marketing,Regional Marketing Manager
2360,LRzAmUzJ,"daddLqFc St, uaYMiAgPgA, KOL 212200",61497.43,2015-07-12,1993-08-19,30,Male,0,10466.257,14513.991995133800,9121.370639416060,77356.30835571780,Medical,Single,9,9,Human Resources,HR Executive
2361,AODtmUiB,"wSZlkpxi St, CyzbCrPmuK, PUN 543957",64146.77,2021-02-10,1996-12-18,27,Female,2,6685.323,15139.262019464700,9514.323842335770,76457.03117712890,Life,Married,3,6,Sales,Sales Representative
2362,asNwGrlF,"EbmEdnJY St, znsGsZOzQR, CHN 895370",89149.81,2016-09-09,1980-09-03,43,Female,2,4447.019,21040.22279805350,13222.803935766400,101414.2478622870,Both,Divorced,7,22,Sales,Senior Executive
2363,hMjqzveK,"zdBDJpRD St, UHNjtNawNU, BLR 726402",21968.2,2024-07-01,2002-06-10,22,Male,0,5763.18,5184.709002433090,3258.349080291970,29657.739922141100,None,Single,0,1,Marketing,Marketing Development Representative
2364,BebOPvEA,"icLyAtiV St, UUuamPiusP, AMD 116690",77498.26,2023-05-11,1983-05-06,41,Other,2,5765.174,18290.34360097320,11494.632432116800,90059.14516885640,None,Married,1,20,Marketing,Senior Marketing Executive
2365,TlSmysou,"FEFMpdNm St, vJrWmtJaIX, CHN 289366",69174.52,2020-04-10,1998-10-18,25,Other,0,8516.548000000000,16325.859951338200,10260.045594160600,83756.88235717760,Life,Single,4,4,Finance,Account Associate
2366,HruorgLt,"eStAItqO St, qKaGqbAdyQ, MUB 279144",135587.55,2018-09-20,1973-08-14,50,Female,4,9856.245,31999.981386861300,20110.503766423400,157333.27262043800,None,Married,5,29,Marketing,National Marketing Manager
2367,Cwhdmcnq,"UtmeTgml St, MGceGttXxi, AMD 790960",26630.61,2021-11-13,1999-12-14,24,Other,3,5173.939,6285.08313868613,3949.883176642340,34139.74896204380,Medical,Married,2,3,Marketing,Marketing Development Representative
2368,ysebSRSe,"KfkuLcvn St, ZdKegSNGOW, DEL 539905",91406.06,2014-04-04,1989-09-21,34,Female,2,8097.394,21572.719756691000,13557.453570802900,107518.72018588800,Both,Divorced,10,13,Finance,Senior Account Executive
2369,YpOewwzt,"nTNCUyMQ St, khWxdAYTaS, MUB 589065",15300.39,2023-09-25,2000-03-12,24,Other,0,7478.961,3611.0409489051100,2269.371713868610,24121.020235036500,Both,Single,0,3,IT,QA Engineer I
2370,hXqvoZaB,"sQNiBoGJ St, WBqlCtAJoT, PUN 189400",141511.24,2019-01-24,1972-03-03,52,Other,3,10187.876,33398.029878345500,20989.11238540150,164108.03349294400,Medical,Married,5,31,Sales,National Sales Manager
2371,ayFilAOU,"LEIcCcVr St, kBLiMNRVPH, DEL 969461",122752.6,2003-02-21,1976-05-23,48,Female,3,12658.740000000000,28970.808272506100,18206.80899270070,146175.33927980500,None,Married,21,27,Marketing,National Marketing Manager
2372,PcknEHZv,"unXVRXJZ St, iNgRQSNoqE, KOL 292599",124470.03,2019-05-28,1977-05-04,47,Female,2,6586.997000000000,29376.138467153300,18461.54021605840,141971.62525109500,Life,Married,5,26,Human Resources,HR Director
2373,WeYqxVPK,"GCfVufUP St, BCFDLWROrs, MUB 667831",80814.02,2004-10-13,1982-07-05,42,Female,1,7672.598000000000,19072.89523114360,11986.429827737200,95573.08340340630,None,Divorced,19,21,Finance,Regional Account Head
2374,tVsFZmlV,"byJopzcj St, coVdefVPPy, KOL 265196",103511.5,2022-11-12,1978-08-09,45,Male,,9989.850000000000,24429.721411192200,15352.946569343100,122578.12484184900,Life,,1,24,Finance,Senior Account Executive
2375,jIeLsbJQ,"KAItqmzS St, GZZdmjmhyU, KOL 917922",142754.37,1992-03-01,1965-03-16,59,Female,1,7406.563,33691.42065693430,21173.494878832100,162678.85877810200,None,Married,32,38,Human Resources,Recruitment Manager
2376,OFsbgERN,"fUJbzThi St, ioNTzpXTUH, KOL 614370",90804.82,2002-12-17,1979-04-25,45,Male,,5258.518000000000,21430.821265206800,13468.276951824800,104025.882313382,None,,21,24,IT,Software Engineer III
2377,eTfQTlgw,"cToLGAfn St, ZhjZmLZyEu, HYD 890487",143607.48,2006-06-18,1965-11-04,58,Male,1,4266.252000000000,33892.762919708000,21300.02915036500,160466.4657693430,Medical,Married,18,37,Human Resources,Recruitment Manager
2378,GLMROVOK,"SOwfWsFy St, cpWpUBrSMp, HYD 142909",97720.29,2019-02-09,1991-01-26,33,Female,4,8092.971,23062.93948905110,14493.98753868610,114382.21295036500,Both,Married,5,12,Finance,Senior Account Executive
2379,QlhOUKQJ,"lElAtNyL St, TBuOZyWsdQ, CHN 361721",146080.61,2014-10-08,1967-01-07,57,Other,2,3525.9390000000000,34476.44566909980,21666.84668029200,162416.1479888080,Medical,Widowed,9,36,Sales,National Sales Manager
2380,BKpjGbGb,"qVUYXSZr St, VwxOzIZTCs, KOL 646602",81793.93,2022-03-13,1980-08-02,43,Other,2,5637.607,19304.163527980500,12131.771223357700,94603.92930462290,Both,Married,2,22,IT,Software Engineer III
2381,gLCUtYHS,"nvWxfskH St, VdwlUuqKII, MUB 305453",93050.25,2022-09-16,1989-12-15,34,Female,3,5079.975,21960.76459854010,13801.321751824800,106289.66784671500,Life,Divorced,1,13,Finance,Senior Account Executive
2382,NBxdsNFf,"fGUQnnmt St, SqoFHPoPaj, AMD 832619",61858.6,2020-04-12,1998-07-28,25,Female,0,11457.14,14599.231630170300,9174.939795620440,78740.03183454990,Medical,Single,4,4,IT,QA Engineer II
2383,uBLcOsqT,"RDOZFXSJ St, HZUnCxHvTw, AMD 794107",116453.85,2005-01-21,1965-07-17,59,Male,2,7429.615000000000,27484.241970802900,17272.57103649640,134095.13593430700,None,Married,19,38,Sales,Sales Director
2384,sIPPzvBn,"MnaqpolS St, IOJXexFofH, HYD 920397",77685.2,2015-05-01,1986-08-02,37,Other,1,7315.48,18334.463260340600,11522.359591240900,91812.78366909970,Life,Married,9,16,Human Resources,Senior HR
2385,kGrHigch,"HdJToEne St, zoBIFjNiTs, MUB 620707",89900.13,2020-11-02,1984-03-07,40,Other,4,4177.987000000000,21217.30562043800,13334.092274452600,101961.33034598500,Both,Married,3,19,Marketing,Senior Marketing Executive
2386,jxjYkKZB,"HgXIUqov St, zAnrTngrLF, DEL 152863",38003.69,2024-02-19,2001-03-18,23,Female,0,6917.631000000000,8969.240705596110,5636.751684671530,48253.810020924600,Medical,Single,0,2,Finance,Accounts Intern
2387,saLndnXS,"hbnCZgYD St, sXKOANMuED, KOL 508019",45505.28,2020-03-19,1995-01-19,29,Female,2,6989.472,10739.688953771300,6749.396274452550,56485.04467931870,Medical,Married,4,8,IT,Software Engineer II
2388,ZRlIbqWv,"OWyOZmbN St, EfMxhsmBHq, DEL 290336",87224.03,2011-08-14,1989-06-11,35,Female,2,8696.597,20585.719975669100,12937.169997080300,103569.1769785890,None,Married,12,14,Human Resources,Senior HR
2389,CuUreNRv,"VfUSMScF St, hefixDVTwS, MUB 897063",108833.74,2018-03-09,1992-06-16,32,Male,3,10765.626000000000,25685.82184914840,16142.34742189780,129142.8404272510,Medical,Married,6,11,IT,Software Engineer III
2390,cqiEEbSp,"umwlMpIH St, ObMUUURgkz, HYD 672372",100508.21,2009-08-12,1978-01-18,46,Male,1,12512.179000000000,23720.915742092500,14907.495089051100,121833.80965304100,Life,Married,14,25,Human Resources,ERP Head
2391,TxXcHAAq,"CywhuyDm St, zKxQvoALxP, DEL 171494",108755.06,2022-01-08,1984-08-05,39,Male,1,12848.494000000000,25667.25260340630,16130.677512408800,131140.12909099800,Life,Married,2,18,Finance,Senior Account Executive
2392,icoyZwaT,"JNFApRbx St, PogudgdKdP, HYD 675991",138216.44,2019-10-07,1968-03-21,56,Female,1,10040.356,32620.42501216540,20500.423801459900,160376.79721070600,Medical,Widowed,4,35,Human Resources,Recruitment Manager
2393,OEXILvdY,"xsQYwMtp St, NuecnXsrpf, AMD 290636",115420.9,2006-03-23,1974-02-03,50,Other,2,9722.91,27240.45571776160,17119.362686131400,135264.90303163000,Medical,Divorced,18,29,IT,IT Manager
2394,BmpchjmJ,"qFJcYEsb St, lKiQzhwMxD, HYD 801269",102214.84,2018-07-14,1985-01-28,39,Other,1,13450.516,24123.697031630200,15160.624443795600,124628.42858783500,None,Divorced,6,18,Sales,Senior Executive
2395,NeqdtmFw,"mYhOKseo St, gAvLklJXuc, PUN 210056",111906.03,2010-07-26,1970-10-14,53,Female,4,11896.397000000000,26410.912189781000,16598.033062773700,133615.3061270070,Life,Married,13,32,Finance,National Account Head
2396,DfCnMpPg,"GpqoCQCX St, QMZKNhxFhT, BLR 736513",80590.88,2000-04-04,1979-03-16,45,Female,,6221.912000000000,19020.232019464700,11953.333442335800,93879.69057712900,Medical,,24,24,IT,QA Lead
2397,QVaENSKy,"jdADgRzs St, bbKzyLYFaI, PUN 986999",59681.63,2014-01-08,1993-11-05,30,Male,0,6286.8370000000000,14085.445523114400,8852.049062773720,71201.86346034060,None,Single,10,9,Marketing,Marketing Associate
2398,QslDddDU,"ksznErAz St, lFDPLwpyLC, CHN 531422",113828.86,1993-05-14,1964-08-22,59,Other,3,12085.114,26864.71878345500,16883.229454014600,135895.4633294400,None,Divorced,31,38,IT,Technical Lead
2399,xQUUcYGN,"ZvZASyUj St, GGGlnRKfnj, AMD 991844",127260.23,2014-07-14,1972-10-18,51,Female,2,11905.977000000000,30034.652822384400,18875.38593868610,150325.4738836980,Medical,Widowed,10,30,Human Resources,HR Director
2400,BcYAOigH,"QRBFLVfs St, vDOGOKvaIr, MUB 669843",91350.04,2010-07-16,1977-11-05,46,Male,2,6817.996000000000,21559.498491484200,13549.1446189781,106178.38987250600,Medical,Widowed,14,25,Sales,Senior Executive
2401,QndurHBj,"CARvkCua St, rsqHRSmSnc, DEL 140795",47318.85,2014-05-26,1992-09-07,31,Male,3,7713.115,11167.709124087600,7018.3870948905100,59181.287029197100,Medical,Married,10,10,IT,QA Engineer II
2402,IGyLEwAo,"XeONhzqX St, gMwqtqoqSb, AMD 473729",106900.39,2014-09-20,1991-03-10,33,Other,1,11267.961,25229.53243309000,15855.590691970800,127542.29274111900,Both,Divorced,9,12,Human Resources,ERP Head
2403,aJMQTRTl,"HDAkOXez St, yurqTTLOBE, HYD 225024",58054.76,2021-08-17,1997-08-22,26,Female,0,4216.524000000000,13701.48836982970,8610.749804379560,67362.02256545010,None,Single,2,5,Human Resources,HR Executive
2404,xAQEiHqK,"SSxcHYpm St, JXTUjQuAzB, KOL 745807",88536.72,2015-05-02,1992-05-18,32,Male,4,8835.328,20895.52759124090,13131.869710948900,105135.70588029200,Medical,Married,9,11,Human Resources,Senior HR
2405,eHIRQhRD,"slWkvPMy St, iLqaIkigjq, KOL 669157",53871.33,2020-08-16,1998-07-14,26,Other,3,5908.867000000000,12714.158175182500,7990.258581021900,64504.09659416060,Life,Married,3,5,Marketing,Marketing Associate
2406,BZyJpSEw,"epEBUOTY St, qqIucKEFUO, AMD 246640",89676.29,2007-07-23,1978-07-15,46,Female,2,8923.371000000000,21164.477201946500,13300.892064233600,106463.24613771300,Life,Married,16,25,Finance,Senior Account Executive
2407,POSrPPcU,"wfjpWPuR St, dbTDKLZNOw, HYD 731716",68102.54,2022-01-22,1993-12-23,30,Other,3,9652.746,16072.862238442800,10101.048268613100,83727.09996982970,None,Married,2,9,Human Resources,HR Executive
2408,JUiXLwdW,"lVFnzzIO St, mmChhNEDHa, CHN 683419",143273.8,2014-06-04,1969-11-07,54,Male,3,5039.620000000000,33814.0111922141,21250.537343065700,160876.8938491480,None,Married,10,33,IT,Technical Lead
2409,cUDBuZwB,"VQKoICYy St, BgTyBiBgXS, AMD 986758",75326.22,2019-09-24,1991-08-11,32,Other,3,10460.378,17777.721021897800,11172.472922627700,92391.84609927010,Both,Married,4,11,Marketing,Senior Marketing Executive
2410,hjSuCJYc,"hfxkeCFj St, RNSdxftzyK, MUB 277897",119818.41,2014-11-25,1968-01-27,56,Other,2,12623.159,28278.3108759124,17771.60650510950,142948.27337080300,Life,Widowed,9,35,Marketing,National Marketing Manager
2411,gPUKmwpw,"yYmZSKkz St, jCxCXtYvBM, HYD 597502",148018.81,2013-11-27,1969-05-12,55,Other,1,10100.119000000000,34933.87973236010,21954.322767883200,171098.48596447700,Medical,Married,10,34,Finance,Account Director
2412,mGSQuIJY,"mxZxZIuD St, BkuQjTOPEQ, PUN 683360",76153.64,2018-01-04,1991-04-18,33,Female,2,9716.636000000000,17973.000194647200,11295.196823357700,92548.07937128950,None,Married,6,12,Marketing,Senior Marketing Executive
2413,zHdeSSRG,"AoePbViw St, qIIBpHOyqT, PUN 419024",54290.16,2020-05-06,1996-01-25,28,Other,0,5650.9840000000000,12813.00613138690,8052.379935766420,64701.77019562040,Both,Single,4,7,Finance,Account Executive
2414,ACAExWqJ,"vpRjtczZ St, AnglhNeKhj, HYD 280841",147434.8,2016-12-19,1966-01-11,58,Female,3,7054.52,34796.04768856450,21867.70172262770,167417.6659659370,None,Divorced,7,37,Human Resources,HR Director
2415,AjXAUOvX,"kjXBUPUT St, XHFRDuWrIF, BLR 843402",61860.66,2013-07-20,1992-09-17,31,Female,1,7657.934000000000,14599.717810219000,9175.245337226280,74943.0664729927,Both,Married,10,10,Finance,Account Associate
2416,mRmLmVQg,"IBfjvGdW St, OttzgCtoRc, HYD 628808",111679.22,2023-01-28,1973-05-07,51,Female,4,10387.078,26357.38282238440,16564.392338686100,131859.2884836980,Both,Married,1,30,Sales,Sales Director
2417,HERsGuov,"eQSNwKlT St, loZUZEJzQt, KOL 495127",127481.47,2002-05-06,1970-07-01,54,Male,2,11566.853,30086.86761557180,18908.20051386860,150226.99010170300,Both,Married,22,33,Human Resources,Recruitment Manager
2418,tGcdQVIB,"dpUJLmTw St, qNaJcrvhzl, CHN 770005",94878.34,2021-06-19,1991-10-19,32,Male,3,6855.166000000000,22392.21163017030,14072.466195620400,110053.25143455000,Life,Divorced,3,11,Marketing,Senior Marketing Executive
2419,mXfKkMQH,"soOZSoFx St, mmtYIroiAA, CHN 341582",75840.14,2018-07-24,1987-03-04,37,Female,4,5979.986,17899.011143552300,11248.698137226300,88470.43900632600,None,Married,5,16,Sales,Senior Executive
2420,tldqJxsV,"onRhSOej St, DJuoqJovja, AMD 433822",81025.15,2023-06-03,1988-10-05,35,Other,4,5541.485000000000,19122.723965936700,12017.744875912400,93671.61409002430,Life,Married,1,14,Sales,Regional Sales Manager
2421,tYWXGpoi,"NBwwHiLn St, TvWQaAlBCG, KOL 973942",121324.89,2007-12-10,1964-08-20,59,Male,1,11751.511000000000,28633.85481751820,17995.04937810220,143715.20643941600,Both,Divorced,16,38,IT,Technical Lead
2422,oEjqDkpC,"WKttCQDz St, YnAjmiqXeB, AMD 768560",34961.77,2021-11-17,2000-02-06,24,Other,0,9369.823,8251.317980535280,5185.570557664230,47397.340422871000,None,Single,2,3,Human Resources,HR Intern
2423,hwewasDn,"kWzlidUR St, gWJBEvDguo, BLR 712036",32159.5,2024-11-28,2000-04-11,24,Other,0,9363.05,7589.954987834550,4769.934598540150,44342.57038929440,Both,Single,-1,3,Human Resources,HR Representative
2424,SqqupgBx,"AZWnfMqN St, eYGxggAhNC, AMD 401173",102198.02,2017-04-06,1989-06-21,35,Female,3,8227.198000000000,24119.72734793190,15158.129681751800,119386.81566618000,None,Divorced,7,14,Sales,Regional Sales Manager
2425,croGoIxJ,"xnsHtOts St, pYgmeWvdMD, MUB 610386",83777.93,2021-07-12,1991-06-15,33,Female,2,7735.207,19772.406836983000,12426.040420438000,98859.50341654500,Life,Divorced,3,12,Finance,Regional Account Head
2426,yDxAUFAx,"RvFcPqhM St, bgYTjFCYLZ, BLR 586190",124016.99,2010-09-05,1966-09-18,57,Other,4,9770.301,29269.21661800490,18394.34479416060,144662.1628238440,Life,Married,13,36,Finance,Account Director
2427,luoVDqyI,"VXpHPunD St, sVjFPheFwt, DEL 483586",60774.32,2021-11-08,1994-10-11,29,Female,0,8468.568,14343.330997566900,9014.118119708030,74572.10087785890,Both,Single,2,8,Finance,Account Associate
2428,FimHdQVP,"RztSmoCW St, WZKGVAqZUi, KOL 317243",147360.22,1999-05-23,1972-04-15,52,Male,3,6233.978000000000,34778.44608272510,21856.639929927000,166516.00415279800,Life,Divorced,25,31,Sales,National Sales Manager
2429,kRfxNDwA,"MWIuKOAn St, nKdILGxqnx, CHN 593372",99730.48,2006-08-22,1984-08-18,39,Male,3,5672.952000000000,23537.36389294400,14792.141267153300,114148.65462579100,Medical,Married,17,18,Finance,Senior Account Executive
2430,MtaIDRQU,"IfCEDApi St, UkTjSZYIjW, DEL 447883",100663.87,2007-11-14,1982-10-08,41,Other,3,9233.613,23757.653017031600,14930.582762043800,118724.55325498800,None,Married,16,20,Sales,Senior Executive
